company_number,core_score,sic_score,keyword_score,cluster_score,recency_score,confidence_band,promotion_reason,promoted_to_enrichment,screened_at,cross_ref_promote,primary_sic_category,sic_categories,keyword_categories,sector_categories
16055609,47,20,10,17,0,medium,,t,2026-03-31 15:28:34.097796,f,AI & Software,"{""AI & Software"",""Data & Cloud"",""Deep R&D""}",{},"{""AI & Software"",""Data & Cloud"",""Deep R&D""}"
15961296,33,26,7,0,0,low,,t,2026-03-31 15:27:39.49846,f,Biotech,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
16400254,31,0,14,17,0,low,,t,2026-03-31 15:32:37.58681,f,,{},"{""Advanced Materials""}","{""Advanced Materials""}"
14203212,29,0,12,17,0,low,,t,2026-03-31 15:20:28.932488,f,,{},{},{}
15468727,30,0,10,20,0,low,,t,2026-03-31 15:24:39.764008,f,,{},{},{}
14485981,36,8,17,11,0,low,,t,2026-03-31 15:21:07.844838,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16433642,29,0,12,17,0,low,,t,2026-03-31 15:33:10.359075,f,,{},{},{}
13675123,31,2,12,17,0,low,,t,2026-03-31 15:19:23.217397,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
16202079,20,10,10,0,0,low,,t,2026-03-31 15:30:07.128225,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15456068,29,0,12,17,0,low,,t,2026-03-31 15:24:36.783724,f,,{},{},{}
13988622,32,10,22,0,0,low,,t,2026-03-31 15:20:02.652138,f,Deep R&D,"{""Deep R&D""}",{Robotics},"{""Deep R&D"",Robotics}"
14167129,29,0,12,17,0,low,,t,2026-03-31 15:20:24.316918,f,,{},{},{}
14921070,48,25,3,20,0,medium,,t,2026-03-31 15:22:26.767712,f,Biotech,{Biotech},{},{Biotech}
15486628,46,25,4,17,0,medium,,t,2026-03-31 15:24:45.281011,f,Deep R&D,"{""Deep R&D""}","{""AI & Software""}","{""AI & Software"",""Deep R&D""}"
16326878,42,25,0,17,0,medium,,t,2026-03-31 15:31:39.410251,f,Biotech,{Biotech},{},{Biotech}
15238636,45,26,2,17,0,medium,,t,2026-03-31 15:23:42.25204,f,Biotech,"{Biotech,HealthTech}",{},"{Biotech,HealthTech}"
17049948,29,0,12,17,0,low,,t,2026-03-31 15:44:29.08971,f,,{},{},{}
16838004,59,23,22,14,0,medium,,t,2026-03-31 15:39:55.453314,f,MedTech,{MedTech},{Biotech},"{Biotech,MedTech}"
16140206,44,24,0,20,0,medium,,t,2026-03-31 15:29:23.275325,f,Hardware,{Hardware},{},{Hardware}
16524722,31,0,14,17,0,low,,t,2026-03-31 15:34:38.229118,f,,{},{},{}
14525630,29,0,12,17,0,low,,t,2026-03-31 15:21:13.637787,f,,{},{},{}
16872999,29,0,12,17,0,low,,t,2026-03-31 15:40:40.427823,f,,{},{},{}
15147230,43,26,0,17,0,medium,,t,2026-03-31 15:23:20.380065,f,Deep R&D,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
16411163,44,11,22,11,0,medium,,t,2026-03-31 15:32:47.597944,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
15608838,34,0,14,20,0,low,,t,2026-03-31 15:25:21.112535,f,,{},{},{}
14525028,32,26,6,0,0,low,,t,2026-03-31 15:21:13.58827,f,Deep R&D,"{""Deep R&D"",Hardware}",{},"{""Deep R&D"",Hardware}"
14202844,24,10,14,0,0,low,,t,2026-03-31 15:20:28.911353,f,Hardware,{Hardware},{},{Hardware}
15575598,33,18,15,0,0,low,,t,2026-03-31 15:25:11.998778,f,Hardware,{Hardware},{},{Hardware}
15200851,29,0,12,17,0,low,,t,2026-03-31 15:23:33.370154,f,,{},{},{}
13480088,22,8,14,0,0,low,,t,2026-03-31 15:18:37.58878,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16351006,42,25,0,17,0,medium,,t,2026-03-31 15:31:57.264724,f,Deep R&D,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
17051797,30,0,10,20,0,low,,t,2026-03-31 15:44:29.623456,f,,{},{MedTech},{MedTech}
14750447,46,25,4,17,0,medium,,t,2026-03-31 15:21:53.02533,f,Deep R&D,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
16913727,42,25,0,17,0,medium,,t,2026-03-31 15:41:23.394396,f,Deep R&D,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
16264891,37,25,12,0,0,low,,t,2026-03-31 15:30:51.32545,f,Biotech,{Biotech},{},{Biotech}
14549245,43,23,0,20,0,medium,,t,2026-03-31 15:21:17.484441,f,Hardware,{Hardware},{},{Hardware}
15431462,42,25,0,17,0,medium,,t,2026-03-31 15:24:28.470728,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16728847,43,25,1,17,0,medium,,t,2026-03-31 15:37:44.996468,f,Biotech,"{""AI & Software"",Biotech}",{},"{""AI & Software"",Biotech}"
14240690,48,26,22,0,0,medium,,t,2026-03-31 15:20:33.009073,f,Biotech,"{Biotech,""Deep R&D""}",{Biotech},"{Biotech,""Deep R&D""}"
14399113,22,8,14,0,0,low,,t,2026-03-31 15:20:55.406809,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16929380,39,0,22,17,0,low,,t,2026-03-31 15:41:45.871926,f,,{},{Biotech},{Biotech}
14630231,29,0,12,17,0,low,,t,2026-03-31 15:21:31.923909,f,,{},{},{}
15192267,42,25,0,17,0,medium,,t,2026-03-31 15:23:30.744525,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16338748,42,25,0,17,0,medium,,t,2026-03-31 15:31:48.272299,f,Biotech,{Biotech},{},{Biotech}
15747070,32,26,6,0,0,low,,t,2026-03-31 15:26:07.998921,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15930282,44,27,0,17,0,medium,,t,2026-03-31 15:27:25.170631,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13653330,32,26,6,0,0,low,,t,2026-03-31 15:19:19.061944,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13851891,33,19,14,0,0,low,,t,2026-03-31 15:19:47.37667,f,Hardware,{Hardware},{},{Hardware}
15872100,47,26,4,17,0,medium,,t,2026-03-31 15:27:00.960847,f,Biotech,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
14176958,31,2,12,17,0,low,,t,2026-03-31 15:20:25.699139,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
15142728,45,28,0,17,0,medium,,t,2026-03-31 15:23:20.088021,f,Deep R&D,"{""Deep R&D"",""EV & Automotive""}",{},"{""Deep R&D"",""EV & Automotive""}"
17055194,43,10,16,17,0,medium,,t,2026-03-31 15:44:37.140641,f,AI & Software,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
16684260,43,26,0,17,0,medium,,t,2026-03-31 15:37:00.17296,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15375283,43,26,0,17,0,medium,,t,2026-03-31 15:24:14.439567,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15106604,31,25,6,0,0,low,,t,2026-03-31 15:23:11.015502,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16316510,54,27,16,11,0,medium,,t,2026-03-31 15:31:30.385411,f,Biotech,"{Biotech,""Deep R&D""}",{Biotech},"{Biotech,""Deep R&D""}"
16724087,45,28,0,17,0,medium,,t,2026-03-31 15:37:39.825255,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
14893637,43,26,0,17,0,medium,,t,2026-03-31 15:22:21.897088,f,Biotech,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
16559507,47,8,22,17,0,medium,,t,2026-03-31 15:35:07.006384,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
15927497,26,20,6,0,0,low,,t,2026-03-31 15:27:24.896635,f,AI & Software,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
15387847,26,11,15,0,0,low,,t,2026-03-31 15:24:17.199487,f,Deep R&D,"{""Deep R&D"",R&D}","{""Advanced Materials""}","{""Advanced Materials"",""Deep R&D"",R&D}"
15925699,43,26,0,17,0,medium,,t,2026-03-31 15:27:24.70311,f,Deep R&D,"{""AI & Software"",""Deep R&D"",R&D}",{},"{""AI & Software"",""Deep R&D"",R&D}"
15859805,42,25,0,17,0,medium,,t,2026-03-31 15:26:54.659147,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
16215310,47,26,4,17,0,medium,,t,2026-03-31 15:30:15.499955,f,Deep R&D,"{""AI & Software"",""Deep R&D"",Hardware}","{""AI & Software""}","{""AI & Software"",""Deep R&D"",Hardware}"
16943183,26,14,12,0,0,low,,t,2026-03-31 15:42:08.428341,f,Robotics,"{Hardware,Robotics}",{},"{Hardware,Robotics}"
15892841,45,27,1,17,0,medium,,t,2026-03-31 15:27:11.028225,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15949431,34,0,14,20,0,low,,t,2026-03-31 15:27:35.596211,f,,{},{},{}
14774052,43,26,0,17,0,medium,,t,2026-03-31 15:21:57.373674,f,Biotech,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
14825001,20,8,12,0,0,low,,t,2026-03-31 15:22:08.194211,f,HealthTech,{HealthTech},{},{HealthTech}
14159004,29,0,12,17,0,low,,t,2026-03-31 15:20:22.965158,f,,{},{},{}
14414607,43,26,0,17,0,medium,,t,2026-03-31 15:20:57.573134,f,Biotech,"{Biotech,HealthTech}",{},"{Biotech,HealthTech}"
16835865,29,0,12,17,0,low,,t,2026-03-31 15:39:55.079178,f,,{},{},{}
16779919,43,25,1,17,0,medium,,t,2026-03-31 15:38:45.168958,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15267716,39,10,12,17,0,low,,t,2026-03-31 15:23:49.903069,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15415939,45,25,0,20,0,medium,,t,2026-03-31 15:24:25.298686,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
16846758,37,13,4,20,0,low,,t,2026-03-31 15:40:08.221168,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
16125300,42,25,0,17,0,medium,,t,2026-03-31 15:29:14.653769,f,Biotech,{Biotech},{},{Biotech}
16693941,47,25,2,20,0,medium,,t,2026-03-31 15:37:10.013354,f,Deep R&D,"{""Data & Cloud"",""Deep R&D""}",{},"{""Data & Cloud"",""Deep R&D""}"
13598139,41,25,16,0,0,medium,,t,2026-03-31 15:19:08.927382,f,Biotech,{Biotech},{Biotech},{Biotech}
16014886,29,0,12,17,0,low,,t,2026-03-31 15:28:11.085041,f,,{},{},{}
16130965,33,4,12,17,0,low,,t,2026-03-31 15:29:18.567627,f,AI & Software,"{""AI & Software"",""Data & Cloud""}",{},"{""AI & Software"",""Data & Cloud""}"
16683870,31,0,14,17,0,low,,t,2026-03-31 15:37:00.110065,f,,{},{},{}
15910105,43,20,12,11,0,medium,,t,2026-03-31 15:27:17.893828,f,Hardware,"{""AI & Software"",Hardware}",{},"{""AI & Software"",Hardware}"
15910404,44,10,14,20,0,medium,,t,2026-03-31 15:27:17.926773,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15831939,41,10,14,17,0,medium,,t,2026-03-31 15:26:44.406545,f,Deep R&D,"{""Deep R&D""}","{""Advanced Materials""}","{""Advanced Materials"",""Deep R&D""}"
15741343,31,2,12,17,0,low,,t,2026-03-31 15:26:05.020066,f,AI & Software,"{""AI & Software"",""Data & Cloud""}",{},"{""AI & Software"",""Data & Cloud""}"
13694869,42,25,0,17,0,medium,,t,2026-03-31 15:19:26.379447,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
14027191,48,26,22,0,0,medium,,t,2026-03-31 15:20:07.046764,t,Biotech,"{Biotech,MedTech}",{Biotech},"{Biotech,MedTech}"
15766578,47,27,0,20,0,medium,,t,2026-03-31 15:26:17.853749,f,Biotech,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
17012420,45,25,0,20,0,medium,,t,2026-03-31 15:43:41.060456,f,Biotech,{Biotech},{},{Biotech}
13377617,39,22,6,11,0,low,,t,2026-03-31 15:18:15.950602,f,AI & Software,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
13749758,29,0,12,17,0,low,,t,2026-03-31 15:19:35.559516,f,,{},{},{}
16983167,32,10,22,0,0,low,,t,2026-03-31 15:42:58.990882,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16774091,32,10,22,0,0,low,,t,2026-03-31 15:38:38.428614,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
13347139,33,8,25,0,0,low,,t,2026-03-31 15:18:09.021725,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
14386132,32,10,22,0,0,low,,t,2026-03-31 15:20:53.500149,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
15490049,46,26,0,20,0,medium,,t,2026-03-31 15:24:45.572983,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
14583567,41,8,22,11,0,medium,,t,2026-03-31 15:21:23.364077,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16578614,29,0,12,17,0,low,,t,2026-03-31 15:35:26.065045,f,,{},{},{}
14364809,31,0,14,17,0,low,,t,2026-03-31 15:20:50.066842,f,,{},{},{}
15906362,43,26,0,17,0,medium,,t,2026-03-31 15:27:14.941394,f,Deep R&D,"{""Deep R&D"",HealthTech}",{},"{""Deep R&D"",HealthTech}"
16893297,31,0,14,17,0,low,,t,2026-03-31 15:40:59.835758,f,,{},"{""Advanced Materials""}","{""Advanced Materials""}"
16818404,42,25,0,17,0,medium,,t,2026-03-31 15:39:36.771482,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15950847,28,10,18,0,0,low,,t,2026-03-31 15:27:35.754195,f,R&D,{R&D},{},{R&D}
15138560,32,10,22,0,0,low,,t,2026-03-31 15:23:19.788072,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
15650123,32,10,22,0,0,low,,t,2026-03-31 15:25:33.781846,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13334282,29,8,10,11,0,low,,t,2026-03-31 15:18:06.696822,f,HealthTech,{HealthTech},{},{HealthTech}
SC820364,29,0,12,17,0,low,,t,2026-03-31 15:47:09.942926,f,,{},{},{}
13643027,62,23,22,17,0,high,,t,2026-03-31 15:19:17.567664,f,Biotech,{Biotech},{Biotech},{Biotech}
14895243,42,25,0,17,0,medium,,t,2026-03-31 15:22:22.030401,f,Deep R&D,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
16702022,33,2,14,17,0,low,,t,2026-03-31 15:37:19.574261,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
15654236,29,0,12,17,0,low,,t,2026-03-31 15:25:36.317817,f,,{},{},{}
16413441,36,23,13,0,0,low,,t,2026-03-31 15:32:52.006374,f,Hardware,"{""Data & Cloud"",Hardware}",{},"{""Data & Cloud"",Hardware}"
16408132,41,8,22,11,0,medium,,t,2026-03-31 15:32:46.568816,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
15138054,35,4,14,17,0,low,,t,2026-03-31 15:23:19.756057,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
16603187,29,0,12,17,0,low,,t,2026-03-31 15:35:46.589665,f,,{},{},{}
16618815,29,0,12,17,0,low,,t,2026-03-31 15:36:01.209348,f,,{},{},{}
16618822,29,0,12,17,0,low,,t,2026-03-31 15:36:01.210543,f,,{},{},{}
16618789,29,0,12,17,0,low,,t,2026-03-31 15:36:01.204935,f,,{},{},{}
16618874,29,0,12,17,0,low,,t,2026-03-31 15:36:01.219376,f,,{},{},{}
15074409,33,0,16,17,0,low,,t,2026-03-31 15:23:03.976315,f,,{},{},{}
15376065,29,0,12,17,0,low,,t,2026-03-31 15:24:14.48344,f,,{},{},{}
13775847,29,0,12,17,0,low,,t,2026-03-31 15:19:39.549244,f,,{},{},{}
14828101,29,0,12,17,0,low,,t,2026-03-31 15:22:08.432148,f,,{},{},{}
15804339,29,0,12,17,0,low,,t,2026-03-31 15:26:31.507879,f,,{},{},{}
16562296,29,0,12,17,0,low,,t,2026-03-31 15:35:11.261427,f,,{},{},{}
14306549,29,0,12,17,0,low,,t,2026-03-31 15:20:42.58887,f,,{},{},{}
14853387,29,0,12,17,0,low,,t,2026-03-31 15:22:13.169809,f,,{},{},{}
16607640,29,0,12,17,0,low,,t,2026-03-31 15:35:51.350056,f,,{},{},{}
15267461,29,0,12,17,0,low,,t,2026-03-31 15:23:49.883019,f,,{},{},{}
16494084,29,0,12,17,0,low,,t,2026-03-31 15:34:08.857331,f,,{},{},{}
15900890,29,0,12,17,0,low,,t,2026-03-31 15:27:14.369214,f,,{},{},{}
15323823,26,14,12,0,0,low,,t,2026-03-31 15:24:02.967261,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16290471,27,13,14,0,0,low,,t,2026-03-31 15:31:08.890674,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
14225233,29,0,12,17,0,low,,t,2026-03-31 15:20:31.19463,f,,{},{},{}
14985535,29,0,12,17,0,low,,t,2026-03-31 15:22:41.071483,f,,{},{},{}
16414121,29,0,12,17,0,low,,t,2026-03-31 15:32:52.243453,f,,{},{},{}
14738671,39,25,14,0,0,low,,t,2026-03-31 15:21:50.743669,f,Deep R&D,"{""Deep R&D""}","{""Advanced Materials""}","{""Advanced Materials"",""Deep R&D""}"
16266031,32,0,15,17,0,low,,t,2026-03-31 15:30:51.492439,f,,{},{MedTech},{MedTech}
15841754,31,23,8,0,0,low,,t,2026-03-31 15:26:47.873021,f,Hardware,"{""AI & Software"",Hardware}",{},"{""AI & Software"",Hardware}"
14857452,42,25,0,17,0,medium,,t,2026-03-31 15:22:14.810266,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13686023,35,23,12,0,0,low,,t,2026-03-31 15:19:25.054444,f,Hardware,{Hardware},{},{Hardware}
14602406,29,0,12,17,0,low,,t,2026-03-31 15:21:26.973969,f,,{},{},{}
16570621,48,26,2,20,0,medium,,t,2026-03-31 15:35:16.651589,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
SC813422,32,10,22,0,0,low,,t,2026-03-31 15:47:03.355974,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
14559366,32,0,12,20,0,low,,t,2026-03-31 15:21:19.315113,f,,{},{},{}
16992269,44,23,1,20,0,medium,,t,2026-03-31 15:43:13.64852,f,MedTech,{MedTech},{},{MedTech}
15617956,42,25,0,17,0,medium,,t,2026-03-31 15:25:23.994861,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16862342,44,27,0,17,0,medium,,t,2026-03-31 15:40:27.331617,f,Deep R&D,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
15696904,33,10,12,11,0,low,,t,2026-03-31 15:25:48.982982,f,R&D,{R&D},{},{R&D}
16008380,26,10,16,0,0,low,,t,2026-03-31 15:28:06.766023,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16105603,33,10,23,0,0,low,,t,2026-03-31 15:28:59.505214,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16591035,30,8,22,0,0,low,,t,2026-03-31 15:35:36.591977,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
15908108,18,8,10,0,0,low,,t,2026-03-31 15:27:15.128645,f,HealthTech,{HealthTech},{},{HealthTech}
17051010,22,10,12,0,0,low,,t,2026-03-31 15:44:29.399146,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16240812,42,25,0,17,0,medium,,t,2026-03-31 15:30:35.039506,f,Biotech,{Biotech},{},{Biotech}
14925851,41,25,16,0,0,medium,,t,2026-03-31 15:22:28.783415,f,Biotech,{Biotech},{Biotech},{Biotech}
14137145,43,26,0,17,0,medium,,t,2026-03-31 15:20:20.933367,f,Biotech,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
16464114,46,25,4,17,0,medium,,t,2026-03-31 15:33:42.208745,f,Deep R&D,"{""AI & Software"",""Deep R&D""}","{""AI & Software""}","{""AI & Software"",""Deep R&D""}"
14576607,42,25,0,17,0,medium,,t,2026-03-31 15:21:21.751038,f,Biotech,"{""AI & Software"",Biotech}",{},"{""AI & Software"",Biotech}"
16218877,67,25,22,20,0,high,,t,2026-03-31 15:30:19.137245,f,Biotech,{Biotech},{Biotech},{Biotech}
14240266,29,2,10,17,0,low,,t,2026-03-31 15:20:32.982792,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
SC701526,20,10,10,0,0,low,,t,2026-03-31 15:45:54.873596,f,Hardware,{Hardware},{},{Hardware}
15196826,29,0,12,17,0,low,,t,2026-03-31 15:23:33.085391,f,,{},{},{}
14330814,26,14,12,0,0,low,,t,2026-03-31 15:20:44.91476,f,Robotics,"{""Deep R&D"",Robotics}",{},"{""Deep R&D"",Robotics}"
15130530,47,25,2,20,0,medium,,t,2026-03-31 15:23:17.364907,f,Biotech,{Biotech},{},{Biotech}
16375047,24,10,14,0,0,low,,t,2026-03-31 15:32:18.753612,f,Hardware,{Hardware},{CleanTech},"{CleanTech,Hardware}"
15774186,29,0,12,17,0,low,,t,2026-03-31 15:26:21.189279,f,,{},{},{}
15731625,46,25,1,20,0,medium,,t,2026-03-31 15:26:01.524015,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16285240,45,25,0,20,0,medium,,t,2026-03-31 15:31:04.56371,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15987622,29,0,12,17,0,low,,t,2026-03-31 15:27:55.902336,f,,{},{},{}
16637525,37,0,20,17,0,low,,t,2026-03-31 15:36:20.382567,f,,{},{},{}
16030295,29,0,12,17,0,low,,t,2026-03-31 15:28:20.087653,f,,{},{},{}
16354294,20,8,12,0,0,low,,t,2026-03-31 15:32:01.162024,f,HealthTech,{HealthTech},{},{HealthTech}
14711723,31,8,12,11,0,low,,t,2026-03-31 15:21:46.24003,f,HealthTech,{HealthTech},{},{HealthTech}
14086070,31,8,12,11,0,low,,t,2026-03-31 15:20:14.763892,f,HealthTech,{HealthTech},{},{HealthTech}
14805356,22,8,14,0,0,low,,t,2026-03-31 15:22:03.950119,f,HealthTech,{HealthTech},{},{HealthTech}
14953061,22,10,12,0,0,low,,t,2026-03-31 15:22:34.146023,f,HealthTech,{HealthTech},{},{HealthTech}
16017404,31,8,12,11,0,low,,t,2026-03-31 15:28:11.680029,f,HealthTech,{HealthTech},{},{HealthTech}
16765631,29,0,12,17,0,low,,t,2026-03-31 15:38:30.334255,f,,{},{},{}
16293125,25,13,12,0,0,low,,t,2026-03-31 15:31:12.626086,f,CleanTech,{CleanTech},{},{CleanTech}
16407969,29,0,12,17,0,low,,t,2026-03-31 15:32:46.509285,f,,{},{},{}
16875348,22,10,12,0,0,low,,t,2026-03-31 15:40:40.818051,f,R&D,{R&D},{},{R&D}
15755594,29,0,12,17,0,low,,t,2026-03-31 15:26:11.282648,f,,{},{},{}
16459372,22,10,12,0,0,low,,t,2026-03-31 15:33:37.24732,f,R&D,{R&D},{},{R&D}
16671502,29,0,12,17,0,low,,t,2026-03-31 15:36:50.078367,f,,{},{},{}
15133521,33,0,16,17,0,low,,t,2026-03-31 15:23:17.552923,f,,{},{},{}
16679102,31,2,12,17,0,low,,t,2026-03-31 15:36:55.329144,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
16680672,20,8,12,0,0,low,,t,2026-03-31 15:36:59.610931,f,HealthTech,{HealthTech},{},{HealthTech}
14211336,32,0,12,20,0,low,,t,2026-03-31 15:20:29.411822,f,,{},{},{}
15435371,35,10,25,0,0,low,,t,2026-03-31 15:24:30.860815,f,Advanced Materials,"{""Advanced Materials""}",{},"{""Advanced Materials""}"
16222242,29,0,12,17,0,low,,t,2026-03-31 15:30:19.614137,f,,{},{},{}
13748952,29,0,12,17,0,low,,t,2026-03-31 15:19:35.508582,f,,{},{},{}
16134141,29,0,12,17,0,low,,t,2026-03-31 15:29:19.109869,f,,{},{},{}
15481998,29,0,12,17,0,low,,t,2026-03-31 15:24:42.853609,f,,{},{},{}
15396434,23,11,12,0,0,low,,t,2026-03-31 15:24:19.954484,f,HealthTech,{HealthTech},{},{HealthTech}
14684093,33,0,16,17,0,low,,t,2026-03-31 15:21:40.498751,f,,{},{},{}
13678945,39,2,20,17,0,low,,t,2026-03-31 15:19:23.529661,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
15743288,29,0,12,17,0,low,,t,2026-03-31 15:26:07.587866,f,,{},{},{}
15740820,29,0,12,17,0,low,,t,2026-03-31 15:26:04.973552,f,,{},{},{}
15137181,45,25,0,20,0,medium,,t,2026-03-31 15:23:17.78271,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13642685,45,25,0,20,0,medium,,t,2026-03-31 15:19:17.53189,f,Biotech,{Biotech},{},{Biotech}
16270201,43,25,7,11,0,medium,,t,2026-03-31 15:30:55.345114,f,Deep R&D,"{""AI & Software"",""Data & Cloud"",""Deep R&D""}","{""AI & Software""}","{""AI & Software"",""Data & Cloud"",""Deep R&D""}"
13765503,29,0,12,17,0,low,,t,2026-03-31 15:19:37.036261,f,,{},{},{}
15083937,31,25,6,0,0,low,,t,2026-03-31 15:23:06.239165,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16304956,38,26,12,0,0,low,,t,2026-03-31 15:31:21.488871,f,Biotech,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
14127227,67,25,22,20,0,high,,t,2026-03-31 15:20:19.54991,f,Biotech,{Biotech},{Biotech},{Biotech}
14826365,44,0,24,20,0,medium,,t,2026-03-31 15:22:08.302077,f,,{},{},{}
15720887,35,13,22,0,0,low,,t,2026-03-31 15:25:58.138324,f,Robotics,{Robotics},{Robotics},{Robotics}
17011854,39,14,14,11,0,low,,t,2026-03-31 15:43:40.831656,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15020502,45,28,0,17,0,medium,,t,2026-03-31 15:22:51.314322,f,Biotech,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
15956120,33,25,8,0,0,low,,t,2026-03-31 15:27:36.343228,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16183954,31,23,8,0,0,low,,t,2026-03-31 15:29:55.035025,f,MedTech,{MedTech},"{""AI & Software""}","{""AI & Software"",MedTech}"
15158749,37,25,12,0,0,low,,t,2026-03-31 15:23:22.960551,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15269972,44,8,22,14,0,medium,,t,2026-03-31 15:23:50.081608,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
15761751,43,10,22,11,0,medium,,t,2026-03-31 15:26:14.25706,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
15029232,44,23,1,20,0,medium,,t,2026-03-31 15:22:54.054958,f,Hardware,{Hardware},{},{Hardware}
16165672,29,0,12,17,0,low,,t,2026-03-31 15:29:40.040651,f,,{},{},{}
